movieId,title,genres
2454,"Fly, The (1958)",Horror|Mystery|Sci-Fi
2455,"Fly, The (1986)",Drama|Horror|Sci-Fi|Thriller
2457,Running Scared (1986),Action|Comedy
2463,Ruthless People (1986),Comedy
2467,"Name of the Rose, The (Name der Rose, Der) (1986)",Crime|Drama|Mystery|Thriller
2474,"Color of Money, The (1986)",Drama
2481,My Name Is Joe (1998),Drama|Romance
2488,Peeping Tom (1960),Drama|Horror|Thriller
2490,Payback (1999),Action|Thriller
2493,"Harmonists, The (1997)",Drama
2495,"Fantastic Planet, The (Planète sauvage, La) (1973)",Animation|Sci-Fi
2501,October Sky (1999),Drama
2502,Office Space (1999),Comedy|Crime
2511,"Long Goodbye, The (1973)",Crime|Film-Noir
2527,Westworld (1973),Action|Sci-Fi|Thriller|Western
2528,Logan's Run (1976),Action|Adventure|Sci-Fi
2529,Planet of the Apes (1968),Action|Drama|Sci-Fi
2542,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller
2550,"Haunting, The (1963)",Horror|Thriller
2551,Dead Ringers (1988),Drama|Horror|Thriller
2553,Village of the Damned (1960),Horror|Sci-Fi|Thriller
2557,I Stand Alone (Seul contre tous) (1998),Drama|Thriller
2563,Dangerous Beauty (1998),Drama
2565,"King and I, The (1956)",Drama|Musical|Romance
2570,"Walk on the Moon, A (1999)",Drama|Romance
2571,"Matrix, The (1999)",Action|Sci-Fi|Thriller
2572,10 Things I Hate About You (1999),Comedy|Romance
2575,"Dreamlife of Angels, The (Vie rêvée des anges, La) (1998)",Drama
2579,Following (1998),Crime|Mystery|Thriller
2580,Go (1999),Comedy|Crime
2583,Cookie's Fortune (1999),Comedy|Drama
2585,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)",Drama|Romance
2593,"Monster, The (Mostro, Il) (1994)",Comedy
2594,Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi|Thriller
2596,SLC Punk! (1998),Comedy|Drama
2599,Election (1999),Comedy
2600,eXistenZ (1999),Action|Sci-Fi|Thriller
2607,Get Real (1998),Drama|Romance
2609,"King of Masks, The (Bian Lian) (1996)",Drama
2610,Three Seasons (1999),Drama
2611,"Winslow Boy, The (1999)",Drama
2612,Mildred Pierce (1945),Drama|Film-Noir
2618,"Castle, The (1997)",Comedy
2621,Xiu Xiu: The Sent-Down Girl (Tian yu) (1998),Drama
2624,After Life (Wandafuru raifu) (1998),Drama|Fantasy
2630,Besieged (a.k.a. L' Assedio) (1998),Drama
2633,"Mummy, The (1932)",Horror|Romance
2640,Superman (1978),Action|Adventure|Sci-Fi
2644,Dracula (1931),Horror
2648,Frankenstein (1931),Drama|Horror|Sci-Fi
2654,"Wolf Man, The (1941)",Drama|Fantasy|Horror
2657,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi
2660,"Thing from Another World, The (1951)",Horror|Sci-Fi
2662,"War of the Worlds, The (1953)",Action|Drama|Sci-Fi
2664,Invasion of the Body Snatchers (1956),Horror|Sci-Fi|Thriller
2669,Pork Chop Hill (1959),War
2670,Run Silent Run Deep (1958),War
2671,Notting Hill (1999),Comedy|Romance
2672,"Thirteenth Floor, The (1999)",Drama|Sci-Fi|Thriller
2677,Buena Vista Social Club (1999),Documentary|Musical
2682,Limbo (1999),Drama
2686,"Red Violin, The (Violon rouge, Le) (1998)",Drama|Mystery
2687,Tarzan (1999),Adventure|Animation|Children|Drama
2690,"Ideal Husband, An (1999)",Comedy|Romance
2691,"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano) (1998)",Drama
2692,Run Lola Run (Lola rennt) (1998),Action|Crime
2693,Trekkies (1997),Documentary
2696,"Dinner Game, The (Dîner de cons, Le) (1998)",Comedy
2697,My Son the Fanatic (1997),Comedy|Drama|Romance
2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical
2704,"Lovers on the Bridge, The (Amants du Pont-Neuf, Les) (1991)",Drama|Romance
2707,Arlington Road (1999),Thriller
2708,"Autumn Tale, An (Conte d'automne) (1998)",Romance
2716,Ghostbusters (a.k.a. Ghost Busters) (1984),Action|Comedy|Sci-Fi
2721,Trick (1999),Comedy|Romance
2725,Twin Falls Idaho (1999),Drama
2726,"Killing, The (1956)",Crime|Film-Noir
2728,Spartacus (1960),Action|Drama|Romance|War
2729,Lolita (1962),Drama|Romance
2730,Barry Lyndon (1975),Drama|Romance|War
2731,"400 Blows, The (Les quatre cents coups) (1959)",Crime|Drama
2732,Jules and Jim (Jules et Jim) (1961),Drama|Romance
2736,Brighton Beach Memoirs (1986),Comedy
2739,"Color Purple, The (1985)",Drama
2745,"Mission, The (1986)",Drama
2750,Radio Days (1987),Comedy|Drama
2757,Frances (1982),Drama
2759,Dick (1999),Comedy
2761,"Iron Giant, The (1999)",Adventure|Animation|Children|Drama|Sci-Fi
2762,"Sixth Sense, The (1999)",Drama|Horror|Mystery
2763,"Thomas Crown Affair, The (1999)",Action|Mystery
2764,"Thomas Crown Affair, The (1968)",Crime|Drama|Romance|Thriller
2779,Heaven Can Wait (1978),Comedy
2788,Monty Python's And Now for Something Completely Different (1971),Comedy
2791,Airplane! (1980),Comedy
2795,National Lampoon's Vacation (1983),Comedy
2797,Big (1988),Comedy|Drama|Fantasy|Romance
2801,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),Drama|Romance
2803,"Pelican Brief, The (1993)",Crime|Drama|Mystery|Romance|Thriller
2804,"Christmas Story, A (1983)",Children|Comedy
2810,Perfect Blue (1997),Animation|Horror|Mystery|Thriller
2819,Three Days of the Condor (3 Days of the Condor) (1975),Drama|Mystery|Romance|Thriller
2841,Stir of Echoes (1999),Horror|Mystery|Thriller
2843,"Black Cat, White Cat (Crna macka, beli macor) (1998)",Comedy|Romance
2847,Only Angels Have Wings (1939),Adventure|Drama|Romance
2848,"Othello (Tragedy of Othello: The Moor of Venice, The) (1952)",Drama
2852,"Soldier's Story, A (1984)",Drama
2857,Yellow Submarine (1968),Adventure|Animation|Comedy|Fantasy|Musical
2858,American Beauty (1999),Drama|Romance
2859,Stop Making Sense (1984),Documentary|Musical
2863,"Hard Day's Night, A (1964)",Adventure|Comedy|Musical
2866,"Buddy Holly Story, The (1978)",Drama
2870,Barefoot in the Park (1967),Comedy
2871,Deliverance (1972),Adventure|Drama|Thriller
2872,Excalibur (1981),Adventure|Fantasy
2883,Mumford (1999),Comedy|Drama
2889,"Mystery, Alaska (1999)",Comedy|Drama
2890,Three Kings (1999),Action|Adventure|Comedy|Drama|War
2891,"Happy, Texas (1999)",Comedy
2905,Sanjuro (Tsubaki Sanjûrô) (1962),Action|Adventure|Drama
2908,Boys Don't Cry (1999),Drama
2912,"Limey, The (1999)",Crime|Drama|Thriller
2915,Risky Business (1983),Comedy
2916,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller
2917,Body Heat (1981),Crime|Thriller
2918,Ferris Bueller's Day Off (1986),Comedy
2919,"Year of Living Dangerously, The (1982)",Drama|Romance|War
2920,Children of Paradise (Les enfants du paradis) (1945),Drama|Romance
2921,High Plains Drifter (1973),Western
2922,Hang 'Em High (1968),Crime|Drama|Western
2924,Drunken Master (Jui kuen) (1978),Action|Comedy
2925,"Conformist, The (Conformista, Il) (1970)",Drama
2927,Brief Encounter (1946),Drama|Romance
2929,Reds (1981),Drama|Romance
2931,Time of the Gypsies (Dom za vesanje) (1989),Comedy|Crime|Drama|Fantasy
2932,Days of Heaven (1978),Drama
2935,"Lady Eve, The (1941)",Comedy|Romance
2936,Sullivan's Travels (1941),Adventure|Comedy|Romance
2937,"Palm Beach Story, The (1942)",Comedy
2938,Man Facing Southeast (1986),Drama|Sci-Fi
2940,Gilda (1946),Drama|Film-Noir|Mystery|Romance
2941,South Pacific (1958),Musical|Romance|War
2943,Indochine (1992),Drama|Romance
2944,"Dirty Dozen, The (1967)",Action|Drama|War
2946,Help! (1965),Comedy|Musical
2947,Goldfinger (1964),Action|Adventure|Thriller
2948,From Russia with Love (1963),Action|Adventure|Thriller
2949,Dr. No (1962),Action|Adventure|Thriller
2951,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",Action|Western
2952,Sydney (Hard Eight) (1996),Crime|Drama|Thriller
2959,Fight Club (1999),Action|Crime|Drama|Thriller
2966,"Straight Story, The (1999)",Adventure|Drama
2967,"Bad Seed, The (1956)",Drama|Thriller
2968,Time Bandits (1981),Adventure|Comedy|Fantasy|Sci-Fi
2969,"Man and a Woman, A (Un homme et une femme) (1966)",Drama|Romance
2970,Fitzcarraldo (1982),Adventure|Drama
2971,All That Jazz (1979),Drama|Fantasy|Musical
2972,Red Sorghum (Hong gao liang) (1987),Drama|War
2973,Crimes and Misdemeanors (1989),Comedy|Crime|Drama
2983,"Ipcress File, The (1965)",Thriller
2985,RoboCop (1987),Action|Crime|Drama|Sci-Fi|Thriller
2987,Who Framed Roger Rabbit? (1988),Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery
2988,Melvin and Howard (1980),Drama
2989,For Your Eyes Only (1981),Action|Adventure|Thriller
2991,Live and Let Die (1973),Action|Adventure|Thriller
2993,Thunderball (1965),Action|Adventure|Thriller
2997,Being John Malkovich (1999),Comedy|Drama|Fantasy
3000,Princess Mononoke (Mononoke-hime) (1997),Action|Adventure|Animation|Drama|Fantasy
3002,My Best Fiend (Mein liebster Feind) (1999),Documentary
3006,"Insider, The (1999)",Drama|Thriller
3007,American Movie (1999),Documentary
3008,Last Night (1998),Drama|Sci-Fi
3010,Rosetta (1999),Drama
3011,"They Shoot Horses, Don't They? (1969)",Drama
3018,Re-Animator (1985),Comedy|Horror|Sci-Fi
3019,Drugstore Cowboy (1989),Crime|Drama
3020,Falling Down (1993),Action|Drama
3022,"General, The (1926)",Comedy|War
3028,"Taming of the Shrew, The (1967)",Comedy
3030,Yojimbo (1961),Action|Adventure
3032,"Omega Man, The (1971)",Action|Drama|Sci-Fi|Thriller
3033,Spaceballs (1987),Comedy|Sci-Fi
3034,Robin Hood (1973),Adventure|Animation|Children|Comedy|Musical
3035,Mister Roberts (1955),Comedy|Drama|War
3037,Little Big Man (1970),Western
3038,"Face in the Crowd, A (1957)",Drama
3039,Trading Places (1983),Comedy
3044,Dead Again (1991),Mystery|Romance|Thriller
3052,Dogma (1999),Adventure|Comedy|Fantasy
3060,"Commitments, The (1991)",Comedy|Drama|Musical
3061,Holiday Inn (1942),Comedy|Musical
3062,"Longest Day, The (1962)",Action|Drama|War
3066,Tora! Tora! Tora! (1970),Action|Drama|War
3067,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988),Comedy|Drama
3068,"Verdict, The (1982)",Drama|Mystery
3070,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi
3071,Stand and Deliver (1988),Comedy|Drama
3072,Moonstruck (1987),Comedy|Romance
3074,Jeremiah Johnson (1972),Western
3075,Repulsion (1965),Drama|Horror
3076,Irma la Douce (1963),Comedy
3077,42 Up (1998),Documentary
3078,Liberty Heights (1999),Drama
3079,Mansfield Park (1999),Comedy|Drama|Romance
3081,Sleepy Hollow (1999),Fantasy|Horror|Mystery|Romance
3083,All About My Mother (Todo sobre mi madre) (1999),Drama
3087,Scrooged (1988),Comedy|Fantasy|Romance
3088,Harvey (1950),Comedy|Fantasy
3089,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),Drama
3090,Matewan (1987),Drama
3091,Kagemusha (1980),Drama|War
3093,McCabe & Mrs. Miller (1971),Drama|Western
3094,Maurice (1987),Drama|Romance
3095,"Grapes of Wrath, The (1940)",Drama
3096,My Man Godfrey (1957),Comedy
3097,"Shop Around the Corner, The (1940)",Comedy|Drama|Romance
3098,"Natural, The (1984)",Drama
3100,"River Runs Through It, A (1992)",Drama
3101,Fatal Attraction (1987),Drama|Thriller
3102,Jagged Edge (1985),Crime|Romance|Thriller
3104,Midnight Run (1988),Action|Comedy|Crime|Thriller
3105,Awakenings (1990),Drama|Mystery
3108,"Fisher King, The (1991)",Comedy|Drama|Fantasy|Romance
3111,Places in the Heart (1984),Drama
3114,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy
3125,"End of the Affair, The (1999)",Drama
3129,Sweet and Lowdown (1999),Comedy|Drama
3134,Grand Illusion (La grande illusion) (1937),Drama|War
3135,"Great Santini, The (1979)",Drama
3142,U2: Rattle and Hum (1988),Documentary|Musical
3147,"Green Mile, The (1999)",Crime|Drama
3148,"Cider House Rules, The (1999)",Drama
3150,"War Zone, The (1999)",Drama|Thriller
3152,"Last Picture Show, The (1971)",Drama
3153,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy
3155,Anna and the King (1999),Drama|Romance
3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama
3159,Fantasia 2000 (1999),Animation|Children|Musical|IMAX
3160,Magnolia (1999),Drama
3163,Topsy-Turvy (1999),Comedy|Drama|Musical
3167,Carnal Knowledge (1971),Comedy|Drama
3168,Easy Rider (1969),Adventure|Drama
3169,The Falcon and the Snowman (1985),Crime|Drama|Thriller
3171,Room at the Top (1959),Drama
3174,Man on the Moon (1999),Comedy|Drama
3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi
3176,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller
3178,"Hurricane, The (1999)",Drama
3179,Angela's Ashes (1999),Drama
3181,Titus (1999),Drama
3182,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",Documentary
3185,Snow Falling on Cedars (1999),Drama
3186,"Girl, Interrupted (1999)",Drama
3189,My Dog Skip (1999),Children|Drama
3192,"Terrorist, The (a.k.a. Malli) (Theeviravaathi) (1998)",Drama
3194,"Way We Were, The (1973)",Drama|Romance
3196,Stalag 17 (1953),Drama|War
3198,Papillon (1973),Crime|Drama
3200,"Last Detail, The (1973)",Comedy|Drama
3201,Five Easy Pieces (1970),Drama
3203,Dead Calm (1989),Thriller
3204,"Boys from Brazil, The (1978)",Action|Mystery|Thriller
3210,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance
3213,Batman: Mask of the Phantasm (1993),Animation|Children
3221,"Draughtsman's Contract, The (1982)",Drama
3224,Woman in the Dunes (Suna no onna) (1964),Drama
3230,"Odessa File, The (1974)",Thriller
3232,Seven Chances (1925),Comedy
3241,"Cup, The (Phörpa) (1999)",Comedy
3244,"Goodbye Girl, The (1977)",Comedy|Romance
3246,Malcolm X (1992),Drama
3250,Alive (1993),Drama
3252,Scent of a Woman (1992),Drama
3253,Wayne's World (1992),Comedy
3255,"League of Their Own, A (1992)",Comedy|Drama
3256,Patriot Games (1992),Action|Crime|Drama|Thriller
3260,Howards End (1992),Drama
3261,Singles (1992),Comedy|Drama|Romance
3262,Twin Peaks: Fire Walk with Me (1992),Crime|Drama|Mystery|Thriller
3265,Hard-Boiled (Lat sau san taam) (1992),Action|Crime|Drama|Thriller
3266,Man Bites Dog (C'est arrivé près de chez vous) (1992),Comedy|Crime|Drama|Thriller
3267,"Mariachi, El (1992)",Action|Crime|Thriller|Western
3271,Of Mice and Men (1992),Drama
3272,Bad Lieutenant (1992),Crime|Drama
3275,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller
3281,"Brandon Teena Story, The (1998)",Documentary
3284,They Might Be Giants (1971),Comedy|Mystery|Romance
3289,Not One Less (Yi ge dou bu neng shao) (1999),Drama
3296,To Sir with Love (1967),Drama
3298,Boiler Room (2000),Crime|Drama|Thriller
3300,Pitch Black (2000),Horror|Sci-Fi|Thriller
3301,"Whole Nine Yards, The (2000)",Comedy|Crime
3304,Blue Collar (1978),Crime|Drama
3306,"Circus, The (1928)",Comedy
3307,City Lights (1931),Comedy|Drama|Romance
3310,"Kid, The (1921)",Comedy|Drama
3317,Wonder Boys (2000),Comedy|Drama
3320,Mifune's Last Song (Mifunes sidste sang) (1999),Comedy|Drama|Romance
3327,Beyond the Mat (1999),Documentary
3328,Ghost Dog: The Way of the Samurai (1999),Crime|Drama
3329,The Year My Voice Broke (1987),Drama|Romance
3330,Splendor in the Grass (1961),Drama|Romance
3334,Key Largo (1948),Crime|Drama|Film-Noir|Thriller
3338,For All Mankind (1989),Documentary
3339,Cross of Iron (1977),War
3341,Born Yesterday (1950),Comedy
3342,Birdy (1984),Drama|War
3347,Never Cry Wolf (1983),Adventure|Drama
3350,"Raisin in the Sun, A (1961)",Drama
3357,East-West (Est-ouest) (1999),Drama|Romance
3358,Defending Your Life (1991),Comedy|Drama|Fantasy|Romance
3359,Breaking Away (1979),Comedy|Drama
3360,Hoosiers (a.k.a. Best Shot) (1986),Drama|Romance
3361,Bull Durham (1988),Comedy|Drama|Romance
3362,Dog Day Afternoon (1975),Crime|Drama
3363,American Graffiti (1973),Comedy|Drama
3364,"Asphalt Jungle, The (1950)",Crime|Film-Noir
3365,"Searchers, The (1956)",Drama|Western
3368,"Big Country, The (1958)",Romance|Western
3379,On the Beach (1959),Drama
3384,"Taking of Pelham One Two Three, The (1974)",Action|Crime
3386,JFK (1991),Drama|Mystery|Thriller
3396,"Muppet Movie, The (1979)",Adventure|Children|Comedy|Musical
3397,"Great Muppet Caper, The (1981)",Children|Comedy
3398,"Muppets Take Manhattan, The (1984)",Children|Comedy|Musical
3405,"Night to Remember, A (1958)",Action|Drama
3406,Captain Horatio Hornblower R.N. (1951),Action|Adventure|Drama|War
3408,Erin Brockovich (2000),Drama
3412,"Bear, The (Ours, L') (1988)",Adventure|Children|Drama
3415,"Mirror, The (Zerkalo) (1975)",Drama
3417,"Crimson Pirate, The (1952)",Adventure|Comedy
3418,Thelma & Louise (1991),Adventure|Crime|Drama
3420,...And Justice for All (1979),Drama|Thriller
3421,Animal House (1978),Comedy
3424,Do the Right Thing (1989),Drama
3429,Creature Comforts (1989),Animation|Comedy
3435,Double Indemnity (1944),Crime|Drama|Film-Noir
3447,"Good Earth, The (1937)",Drama
3448,"Good Morning, Vietnam (1987)",Comedy|Drama|War
3450,Grumpy Old Men (1993),Comedy
3451,Guess Who's Coming to Dinner (1967),Drama
3456,"Color of Paradise, The (Rang-e khoda) (1999)",Drama
3461,Lord of the Flies (1963),Adventure|Drama|Thriller
3462,Modern Times (1936),Comedy|Drama|Romance
3466,Heart and Souls (1993),Comedy|Fantasy
3467,Hud (1963),Drama|Western
3468,"Hustler, The (1961)",Drama
3469,Inherit the Wind (1960),Drama
3470,Dersu Uzala (1975),Adventure|Drama
3471,Close Encounters of the Third Kind (1977),Adventure|Drama|Sci-Fi
3475,"Place in the Sun, A (1951)",Drama|Romance
3476,Jacob's Ladder (1990),Horror|Mystery
3477,Empire Records (1995),Comedy|Drama
3479,Ladyhawke (1985),Adventure|Fantasy|Romance
3481,High Fidelity (2000),Comedy|Drama|Romance
3487,El Dorado (1966),Western
3494,True Grit (1969),Adventure|Drama|Western
3498,Midnight Express (1978),Drama
3499,Misery (1990),Drama|Horror|Thriller
3501,Murphy's Romance (1985),Comedy|Romance
3503,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi
3504,Network (1976),Comedy|Drama
3505,No Way Out (1987),Drama|Mystery|Thriller
3507,"Odd Couple, The (1968)",Comedy
3508,"Outlaw Josey Wales, The (1976)",Action|Adventure|Drama|Thriller|Western
3510,Frequency (2000),Drama|Thriller
3512,Return to Me (2000),Drama|Romance
3516,"Bell, Book and Candle (1958)",Comedy|Fantasy|Romance
3521,Mystery Train (1989),Comedy|Drama
3526,Parenthood (1989),Comedy|Drama
3527,Predator (1987),Action|Sci-Fi|Thriller
3535,American Psycho (2000),Crime|Horror|Mystery|Thriller
3536,Keeping the Faith (2000),Comedy|Drama|Romance
3538,East is East (1999),Comedy
3539,"Filth and the Fury, The (2000)",Documentary
3543,Diner (1982),Comedy|Drama
3545,Cabaret (1972),Drama|Musical
3546,What Ever Happened to Baby Jane? (1962),Drama|Horror|Thriller
3547,Prick Up Your Ears (1987),Comedy|Drama
3548,Auntie Mame (1958),Comedy|Drama
3549,Guys and Dolls (1955),Comedy|Musical|Romance
3551,Marathon Man (1976),Crime|Drama|Thriller
3552,Caddyshack (1980),Comedy
3554,Love and Basketball (2000),Drama|Romance
3555,U-571 (2000),Action|Thriller|War
3556,"Virgin Suicides, The (1999)",Drama|Romance
3559,Limelight (1952),Comedy|Drama|Romance
3569,"Idiots, The (Idioterne) (1998)",Comedy|Drama
3576,"Hidden, The (1987)",Action|Horror|Sci-Fi
3578,Gladiator (2000),Action|Adventure|Drama
3581,Human Traffic (1999),Comedy
3599,Anchors Aweigh (1945),Comedy|Musical
3604,Gypsy (1962),Musical
3606,On the Town (1949),Comedy|Musical|Romance
3613,Things Change (1988),Comedy
3618,Small Time Crooks (2000),Comedy|Crime
3621,Possession (1981),Drama|Horror
3622,"Twelve Chairs, The (1970)",Comedy
3627,Carnival of Souls (1962),Horror|Thriller
3629,"Gold Rush, The (1925)",Adventure|Comedy|Romance
3632,Monsieur Verdoux (1947),Comedy|Crime
3633,On Her Majesty's Secret Service (1969),Action|Adventure|Romance|Thriller
3634,Seven Days in May (1964),Thriller
3635,"Spy Who Loved Me, The (1977)",Action|Adventure|Thriller
3639,"Man with the Golden Gun, The (1974)",Action|Adventure|Thriller
3645,Cleo from 5 to 7 (Cléo de 5 à 7) (1962),Drama
3653,"Endless Summer, The (1966)",Documentary
3654,"Guns of Navarone, The (1961)",Action|Adventure|Drama|War
3655,Blow-Out (La grande bouffe) (1973),Drama
3658,Quatermass and the Pit (1967),Horror|Sci-Fi
3668,Romeo and Juliet (1968),Drama|Romance
3671,Blazing Saddles (1974),Comedy|Western
3675,White Christmas (1954),Comedy|Musical|Romance
3676,Eraserhead (1977),Drama|Horror
3677,Baraka (1992),Documentary
3678,"Man with the Golden Arm, The (1955)",Drama
3679,"Decline of Western Civilization, The (1981)",Documentary|Musical
3680,"Decline of Western Civilization Part II: The Metal Years, The (1988)",Documentary
3681,For a Few Dollars More (Per qualche dollaro in più) (1965),Action|Drama|Thriller|Western
3682,Magnum Force (1973),Action|Crime|Drama|Thriller
3683,Blood Simple (1984),Crime|Drama|Film-Noir
3685,Prizzi's Honor (1985),Comedy|Drama|Romance
3699,Starman (1984),Adventure|Drama|Romance|Sci-Fi
3700,"Brother from Another Planet, The (1984)",Drama|Sci-Fi
3702,Mad Max (1979),Action|Adventure|Sci-Fi
3703,"Road Warrior, The (Mad Max 2) (1981)",Action|Adventure|Sci-Fi|Thriller
3706,Angel Heart (1987),Film-Noir|Horror|Mystery|Thriller
3713,"Long Walk Home, The (1990)",Drama
3720,Sunshine (1999),Drama
3723,Hamlet (1990),Drama
3724,Coming Home (1978),Drama|War
3726,Assault on Precinct 13 (1976),Action|Thriller
3727,Near Dark (1987),Horror|Western
3728,One False Move (1992),Crime|Drama|Film-Noir|Thriller
3730,"Conversation, The (1974)",Drama|Mystery
3731,Cutter's Way (1981),Drama|Thriller
3733,"Paper Chase, The (1973)",Drama
3734,Prince of the City (1981),Drama
3735,Serpico (1973),Crime|Drama
3736,"Ace in the Hole (Big Carnival, The) (1951)",Drama
3739,Trouble in Paradise (1932),Comedy|Romance
3740,Big Trouble in Little China (1986),Action|Adventure|Comedy|Fantasy
3741,Badlands (1973),Crime|Drama|Thriller
3742,Battleship Potemkin (1925),Drama|War
3746,Butterfly (La lengua de las mariposas) (1999),Drama
3747,Jesus' Son (1999),Drama
3751,Chicken Run (2000),Animation|Children|Comedy
3753,"Patriot, The (2000)",Action|Drama|War
3760,"Kentucky Fried Movie, The (1977)",Comedy
3761,"Blood In, Blood Out (1993)",Action|Crime|Drama|Thriller
3763,F/X (1986),Action|Crime|Thriller
3769,Thunderbolt and Lightfoot (1974),Action
3771,The Golden Voyage of Sinbad (1973),Action|Adventure|Fantasy
3783,Croupier (1998),Crime|Drama
3786,But I'm a Cheerleader (1999),Comedy
3787,Shower (Xizao) (1999),Comedy
3788,Blow-Up (Blowup) (1966),Drama|Mystery
3789,"Pawnbroker, The (1964)",Drama
3793,X-Men (2000),Action|Adventure|Sci-Fi
3801,Anatomy of a Murder (1959),Drama|Mystery
3808,"Two Women (Ciociara, La) (1960)",Drama|War
3809,What About Bob? (1991),Comedy
3811,Breaker Morant (1980),Drama|War
3812,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),Comedy
3814,Love and Death (1975),Comedy
3816,"Official Story, The (La historia oficial) (1985)",Drama
3819,Tampopo (1985),Comedy
3822,"Girl on the Bridge, The (Fille sur le pont, La) (1999)",Drama|Romance
3823,Wonderland (1999),Drama
3831,Saving Grace (2000),Comedy
3836,Kelly's Heroes (1970),Action|Comedy|War
3844,Steel Magnolias (1989),Drama
3849,The Spiral Staircase (1945),Horror|Mystery|Thriller
3851,I'm the One That I Want (2000),Comedy
3852,"Tao of Steve, The (2000)",Comedy
3854,Aimée & Jaguar (1999),Drama|Romance|War
3855,"Affair of Love, An (Liaison pornographique, Une) (1999)",Drama|Romance
3859,"Eyes of Tammy Faye, The (2000)",Documentary
3868,"Naked Gun: From the Files of Police Squad!, The (1988)",Action|Comedy|Crime|Romance
3871,Shane (1953),Drama|Western
3872,"Suddenly, Last Summer (1959)",Drama
3873,Cat Ballou (1965),Comedy|Western
3897,Almost Famous (2000),Drama
3910,Dancer in the Dark (2000),Drama|Musical
3911,Best in Show (2000),Comedy
3915,Girlfight (2000),Drama
3916,Remember the Titans (2000),Drama
3917,Hellraiser (1987),Horror
3925,Stranger Than Paradise (1984),Comedy|Drama
3927,Fantastic Voyage (1966),Adventure|Sci-Fi
3928,Abbott and Costello Meet Frankenstein (1948),Comedy|Horror
3929,"Bank Dick, The (1940)",Comedy
3932,"Invisible Man, The (1933)",Horror|Sci-Fi
3936,Phantom of the Opera (1943),Horror|Musical|Thriller
3947,Get Carter (1971),Action|Crime|Drama|Thriller
3948,Meet the Parents (2000),Comedy
3949,Requiem for a Dream (2000),Drama
3950,Tigerland (2000),Drama
3952,"Contender, The (2000)",Drama|Thriller
3959,"Time Machine, The (1960)",Action|Adventure|Sci-Fi
3966,Detour (1945),Crime|Film-Noir
3967,Billy Elliot (2000),Drama
3969,Pay It Forward (2000),Drama
3972,"Legend of Drunken Master, The (Jui kuen II) (1994)",Action|Comedy
3980,Men of Honor (2000),Drama
3983,You Can Count on Me (2000),Drama|Romance
3984,Diamonds Are Forever (1971),Action|Adventure|Thriller
3985,"Eagle Has Landed, The (1976)",Drama|War
3989,One Day in September (1999),Documentary
3992,Malèna (2000),Drama|Romance|War
3993,Quills (2000),Drama|Romance
3994,Unbreakable (2000),Drama|Sci-Fi
3996,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",Action|Drama|Romance
4002,"Planes, Trains & Automobiles (1987)",Comedy
4007,Wall Street (1987),Drama
4008,Born on the Fourth of July (1989),Drama|War
4009,Talk Radio (1988),Drama
4011,Snatch (2000),Comedy|Crime|Thriller
4014,Chocolat (2000),Drama|Romance
4016,"Emperor's New Groove, The (2000)",Adventure|Animation|Children|Comedy|Fantasy
4017,Pollock (2000),Drama
4019,Finding Forrester (2000),Drama
4020,"Gift, The (2000)",Thriller
4021,Before Night Falls (2000),Drama
4022,Cast Away (2000),Drama
4023,"Family Man, The (2000)",Comedy|Drama|Romance
4027,"O Brother, Where Art Thou? (2000)",Adventure|Comedy|Crime
4028,Songcatcher (2000),Drama
4029,State and Main (2000),Comedy|Drama
4033,Thirteen Days (2000),Drama|Thriller|War
4034,Traffic (2000),Crime|Drama|Thriller
4036,Shadow of the Vampire (2000),Drama|Horror
4037,House of Games (1987),Crime|Film-Noir|Mystery|Thriller
4041,"Officer and a Gentleman, An (1982)",Drama|Romance
4046,Friendly Persuasion (1956),Drama
